address,city,latitude,longitude
426 N La Brea Ave,Inglewood,33.968177,-118.354907
2141 Stefko Blvd,Bethlehem,40.643425,-75.345809
834 S Wheeling St,Oregon,41.6355,-83.4866
11001A Fuqua,Houston,29.612668,-95.222877
2510 Welsh Rd,Philadelphia,40.07244,-75.03333
121 S Interstate 45 Service Rd,Hutchins,32.64766,-96.7081
1402 W Omaha Ave,Norfolk,42.01871,-97.42925
5347 Independence Ave,Kansas City,39.10494,-94.5196
7621 Geyer Springs Rd,Little Rock,34.680278,-92.343398
8827 N Indian Trail Rd,Spokane,47.739191,-117.484706
7347 Boulder Ave,Highland,34.12016,-117.19472
1220 Jeffreys Dr,Osceola,41.02857,-93.78268
9610 Des Moines Memorial Dr,Seattle,47.516962,-122.31536
1105 S Rogers St,Clarksville,35.460204,-93.459834
455 Earl Rd,Shelby,35.27683,-81.53237
3914 E Chandler Blvd,Phoenix,33.305656,-111.9996
21182 Salmon Run Mall Loop W,Watertown,43.97649,-75.951607
294 Hamilton St,Worcester,42.25697,-71.76954
15638 Whittwood Ln,Whittier,33.941617082,-117.994937449
545 Lowell St,Peabody,42.547753,-70.982478
4335 Southwest Blvd,Tulsa,36.100578,-96.028171
500 S Illinois St,Belleville,38.508799,-89.984199
7707 S Kyrene Rd,Tempe,33.34801976,-111.945132
25411 Kuykendahl Rd,Tomball,30.130498272,-95.554403902
11619 SW Pacific Hwy,Portland,45.43885,-122.75331
6555 Airport Hwy,Holland,41.61157,-83.69835
1500 5th Ave,Mckeesport,40.35134,-79.84946
23963 E Prospect Ave,Aurora,39.6002,-104.7089
1407 Eisenhower Pkwy,Macon,32.8148,-83.6638
712 Penn Ave,Reading,40.335627,-75.952384
4499 W State Road 46,Bloomington,39.20729,-86.573034
2096 Navajo Blvd,Holbrook,34.92278,-110.14536
7729 S Campus View Dr,West Jordan,40.610824919,-111.980574131
4610 Lincoln Ave,Evansville,37.969699,-87.494735
3249 Hollywood Blvd,Hollywood,26.01123,-80.1732
1161 Westowne Dr,Neenah,44.1741,-88.4921
1763 W Century Blvd,Los Angeles,33.945602,-118.308549
2154 S Colorado Blvd,Denver,39.677223,-104.939802
1503 S Lincoln St,Knoxville,41.308636,-93.109482
912 Loganville Hwy,Winder,33.9484687,-83.751590251
5060 W Cactus Rd,Glendale,33.596774,-112.16812
2120 W Thomas St,Hammond,30.501,-90.48502
20 S Park Victoria Dr,Milpitas,37.43534,-121.88401
2911 S 13th Ct,Omaha,41.2314,-95.9345
1120 Kildaire Farm Rd,Cary,35.769625,-78.7822
1344 E 1st St,Pratt,37.64632,-98.7231
1000 N Farnsworth Ave,Aurora,41.778022605,-88.282223213
608 Newman Springs Rd,Lincroft,40.331900147,-74.118218004
1713 N County Rd W,Odessa,31.854,-102.39406
200 Skokie Blvd - Northbrook,Northbrook,42.149158633,-87.800172264
465 E 49th St,Hialeah,25.8675,-80.2734
743 N Lake Ave,Pasadena,34.158703,-118.132737
2211 S 9th Ave,Purcell,34.98433,-97.37144
6404 Ringgold Rd,Chattanooga,34.98921,-85.21044
10705 Emmet St,Omaha,41.289561,-96.080766
1215 N Commerce St,Ardmore,34.189478,-97.143211
1359 Virginia Ave,Atlanta,33.659398,-84.433666
128 S Hervey St,Hope,33.667517,-93.596737
4515 S McClintock Dr,Tempe,33.38465,-111.90825
315 Southwest Blvd,Kansas City,39.06815,-94.61261
2575 Pa Rt 309,Orefield,40.628095766,-75.581813631
1716 E Main St,Woodland,38.677035,-121.740605
21656 Great Mills Rd,Lexington Park,38.262133868,-76.46097064
174 Main St,Leominster,42.53255,-71.75553
6030 SR 100,Flagler Beach,29.476453805,-81.180980495
9301 Tampa Ave,Northridge,34.241502,-118.555259
1514 E 5th St,Sheridan,44.8045,-106.93336
1144 W Boughton Rd,Bolingbrook,41.7039,-88.12044
302 W James Lee Blvd,Crestview,30.762314,-86.576037
14 Mountain Rd,Glen Burnie,39.135989,-76.597223
5045 N 9th Ave,Pensacola,30.471728,-87.213627
1151 E Lebanon Rd,Dover,39.118758,-75.510856768
4625 W Coast Hwy,Newport Beach,33.6225175,-117.9388478
3090 N Toltec Rd,Eloy,32.77938,-111.61953
3500 E West Hwy,Hyattsville,38.967875,-76.957529
10219 McPherson Rd,Laredo,27.6029,-99.4773
1525 E Lake St,Hanover Park,41.98535,-88.14338
8321 Murphy Dr,Middleton,43.09846,-89.52461
9440 Scranton Rd,San Diego,32.89342,-117.20165
1654 Gause Blvd,Slidell,30.2848,-89.7528
501 E 49th St,Hialeah,25.86749,-80.27231
11131 W Colonial Dr,Ocoee,28.551799,-81.544747
462 N Broadway,Pennsville,39.678227,-75.493479
7545 Park Place Blvd,Houston,29.685522,-95.290789
500 Saint Mary St,Thibodaux,29.79613,-90.82685
2560 E Main St,Plainfield,39.71663,-86.36168
2200 Briarcrest Dr,Bryan,30.65917,-96.33197
6527 Indianapolis Blvd,Hammond,41.594816,-87.480336
7777 S Lewis Ave,Tulsa,36.0513,-95.9577
777 S Arroyo Pkwy,Pasadena,34.132267,-118.147748
5702 2nd Ave,Brooklyn,40.64516,-74.02135
3202 S Juniper Ave,Broken Arrow,36.017825,-95.802374
2805 Mountaineer Blvd,Charleston,38.31874,-81.71796
135 E Main St,Danville,37.64596,-84.76834
131 E Boynton Beach Blvd,Boynton Beach,26.5292,-80.06258
New Jersey 38 Cherry Hill Nj,Cherry Hill,39.943264982,-75.026366241
3375 N Gloster St,Tupelo,34.30395,-88.70833
450 E Us Highway 64,Murphy,35.080653974,-84.035811641
2763 Hickory Blvd,Hudson,35.858202,-81.487425
404 Main St,Altavista,37.107859,-79.291733
2209 SW Military Dr,San Antonio,29.356979628,-98.528882551
280 E Vine St,Kissimmee,28.30435,-81.4016
5020 Hadley Center Dr,South Plainfield,40.5498,-74.4266
1306 N Rose Hill Rd,Rose Hill,37.57684,-97.13453
14421 FM 2920 Rd,Tomball,30.089361,95.640494
555 S Auburn St,Colfax,39.09349328,-120.95123409
407 US Highway 80 W,Demopolis,32.50097,-87.84201
1660 Ravine Ln,Carpentersville,42.111385,-88.258705
1303 E Williams St,Apex,35.71660341,-78.841087323
937 Us Highway 90 E,Morgan City,29.681836929,-91.269223988
125 N Mount Tabor Rd,Lexington,38.0067,-84.4498
6547 Bristol Hwy,Piney Flats,36.42376,-82.31943
1355 Joe Frank Harris Pkwy,Cartersville,34.17746,-84.812057
110 Carillon Dr,Garner,35.69258,-78.58276
2824 N Power Rd,Mesa,33.466923,-111.685616
6601 Edwardsville Crossing Dr,Edwardsville,38.788975249,-89.953834217
11800 Mukilteo Speedway,Mukilteo,47.891138,-122.286314
18350 Contour Rd,Gaithersburg,39.153279,-77.196268
5228 Clinton Hwy,Knoxville,36.003719,-83.978792
225 S Canal St,Chicago,41.879091472,-87.639001607
9435 W Lake City Rd,Houghton Lake,44.335818,-84.811414
709 S Main St,Normal,40.504331,-88.994665
7391 Augusta Rd,Piedmont,34.73089,-82.38954
1817 E Baseline Rd,Tempe,33.378086,-111.90687
115 S Rosenberger Ave,Evansville,37.978222,-87.628601
1700 Timberwood Blvd,Charlottesville,38.1298,-78.43709
790 Us Highway 60 E,Republic,37.12217,-93.46679
1400 W 79th St,Chicago,41.75045,-87.65857
8333 S Lancaster Rd,Dallas,32.646124,-96.781471
1529 S Elliott Ave,Aurora,36.95687,-93.71911
9815 Brodie Ln,Austin,30.185791,-97.847931
1159 N Rengstorff Ave,Mountain View,37.420862,-122.093222
7701 W Interstate 40,Amarillo,35.184616427,-101.929348558
508 14th St,Plano,33.018309773,-96.707800757
5621 Broadway Blvd,Garland,32.8463,-96.596
4346 Bee Ridge Rd,Sarasota,27.2983,-82.4817
3705 S Arizona Ave,Chandler,33.25149,-111.84066
1122 Airport Rd,Allentown,40.626949,-75.442914
5150 N US Highway 23,Oscoda,44.429676,-83.33
306 Lafayette Rd,Seabrook,42.883534,-70.86787
1107 N Main St,Monticello,40.75916,-86.76525
9522 Liberia Ave,Manassas,38.7507,-77.44948
845 E 149th St,Bronx,40.812455182,-73.904564443
233 W Villard St,Dickinson,46.878937,-102.788936
1562 S Riverside Ave,Rialto,34.071899,-117.370345
860 Highway 81 E,Mcdonough,33.4389,-84.1214
1921 Main St,Winfield,37.22927,-96.9974
1602 Forest Rd,Bedford,37.347961,-79.504473
5451 Philadelphia,Chino,34.033287281,-117.686954789
1029 Arnold Dr,Martinez,37.996849433,-122.108275883
5015 W Irlo Bronson Memorial Hwy,Kissimmee,28.333647,-81.48409
13041 Worldgate Dr,Herndon,38.957254269,-77.401220351
3510 Park Pl W,Mishawaka,41.69194,-86.17573
6810 Louetta Rd,Spring,30.02514,95.51675
501 N Plano Rd,Garland,32.91703,-96.700643
2333 N Harrison St,Shawnee,35.357044,-96.912125
7530 W Washington Ave,Las Vegas,36.181761,-115.256432
6502 State Road 64,Bradenton,27.491596,-82.480011
1115 S Church St,Watertown,43.18336,-88.72984
184 Endicott St,Danvers,42.54824,-70.94257
1315 S Cannon Blvd,Kannapolis,35.47624,-80.6108
1217 Oak Ridge Tpke,Oak Ridge,36.01567,-84.2508
101 New Stone Ridge Rd,Ripley,38.82014,-81.72419
161 Pike View Dr,Midlothian,37.51314,-77.69698
1201 W I 20,Weatherford,32.72744997,-97.824448946
500 Liberty St,Martinsville,36.69682,-79.87412
701 Champion Dr,Canton,35.5535,-82.85098
6138 Greenwood Rd,Shreveport,32.453244354,-93.862903162
506 S Highway 71 E,Mansfield,35.063795307,-94.246602058
5623 Moffett Rd,Mobile,30.727767,-88.171065
Hayti Mo,Hayti,36.229295723,-89.726195796
18525 Pistachio Dr,Madera,37.019332,-120.13217
4218 S College Ave,Fort Collins,40.5299,-105.076493
3417 1st St,Rosenberg,29.53299,-95.80774
36895 Dequindre Rd,Troy,42.562342397,-83.089427947
1693 W Jackson St,Ozark,37.02511,-93.22463
1419 S 10th St,Mcallen,26.19165,-98.232056
49714 Gorman School Rd,Lebec,34.794041618,-118.852531699
414 N. Highway 19,Palatka,29.653276561,-81.672062873
9901 Grant St,Denver,39.87583,-104.98364
2000 Riverstone Blvd,Canton,34.256902,-84.481675
4325 Denny Ave,Pascagoula,30.3868,-88.5188
5530 Gull Rd,Kalamazoo,42.32302,-85.52094
1413 Washington St,Mendota,41.5395,-89.1024
1705 Philo Rd,Urbana,40.0974,-88.1912
709 SW 1st Ave,Canby,45.25874,-122.69935
883 Gar Hwy Route 6,Somerset,41.731396427,-71.171567444
430 S New Braunfels Ave,San Antonio,29.41495,-98.46092
215 University Ave,Lubbock,33.595,-101.87
10444 Silverdale Way NW,Silverdale,47.657975,-122.686085
5411 3rd St,San Francisco,37.72792,-122.39261
4005 N Interstate 35,Denton,33.23167,-97.17549
2720 N Reserve St,Missoula,46.890762,-114.039264
3240 NC 226 S,Marion,35.659221976,-81.964463238
1035 Alamo Dr,Vacaville,38.3432,-121.9948
1416 N Harrison Ave,Shawnee,35.34595,-96.91245
420 Windsor Hwy,New Windsor,41.455091205,-74.057227251
1425 Q St,Lincoln,40.814503,-96.700905
5029 S 108th St,Omaha,41.20844,-96.08063
7165 Philips Hwy,Jacksonville,30.24262,-81.59801
305 N Vandeventer Ave,Saint Louis,38.63944,-90.24051
11462 Cherry Hill Rd,Beltsville,39.0444,-76.951606
1001 Hawkeye Ave SW,Le Mars,42.781409,-96.181707
7990 E Central Ave,Wichita,37.69392,-97.24469
6302 Illinois Rd,Fort Wayne,41.07495873,-85.22197825
11750L Fair Oaks Mall,Fairfax,38.8624,-77.3592
2605 Woodruff Rd,Simpsonville,34.806198,-82.230684
601 E Dyer Rd,Santa Ana,33.709007,-117.85915
7650 NE Fourth Plain Blvd,Vancouver,45.64652,-122.59511
2205 S Peoria St,Aurora,39.67597,-104.84735
6790 Business Pkwy,Elkridge,39.18308,-76.76722
2501 S Us Highway 421,Harlan,36.8251,-83.32005
197 Madison Square Dr,Madisonville,37.3218,-87.479
10100 Leesville Rd,Raleigh,35.90928,-78.727544
1155 N Hill Field Rd,Layton,41.07674,-111.97406
5345 Old Highway 5,Woodstock,34.139793,-84.503716
263 N Lowry St,Smyrna,35.99051,-86.52528
1317 Frederick Ave,Saint Joseph,39.77158,-94.84336
2980 Geer Rd,Turlock,37.520074074,-120.848064422
11140 Highway 142 N,Covington,33.608307,-83.82774
2106 5th Ave,Huntington,38.423331,-82.420688
1153 Lynnhaven Pkwy,Virginia Beach,36.802637314,-76.08455588
100 N McLean Blvd,South Elgin,41.99671,-88.3167
6555 N Clark St,Chicago,42.00066,-87.67139
Route 309 & Crestwood Dr.,Mountain Top,41.143513906,-75.900471431
150 Everett Ave,Chelsea,42.3958,-71.03969
3141 Ashland Ave,Chicago,41.836927933,-87.665250154
1101 N Milt Phillips Ave,Seminole,35.2337,-96.6716
14430 Merced Ave,Baldwin Park,34.072788,-117.961815
10502 Sharpsburg Pike,Hagerstown,39.601372,-77.729661
Plaza Santo Domingo 1,Marietta,37.9873,-1.1296
13561 Whittier Blvd,Whittier,33.96189,-118.029976
2118 E Main St,Galesburg,40.94706,-90.33801
1900 W Lincoln Ave,Anaheim,33.832435,-117.950142
9451 FM 1960 Bypass Rd W,Humble,30.008411742,-95.283793659
63 Lowes Dr,Pittsboro,35.74577,-79.1667
173 Relco Dr,Manchester,35.454006,-86.04915
133 N Interchange,Deer Lodge,46.411823,-112.724593
9549 William Penn Hwy,Huntingdon,40.4811,-78.017075
1305 Taft Hwy,Signal Mountain,35.14093,-85.32732
2661 Texas 361,Ingleside,27.881964703,-97.211489476
611 Northside Dr E,Statesboro,32.439208,-81.76338
7133 Pioneers Blvd,Lincoln,40.769679,-96.623337
3850 Las Vegas Blvd S,Las Vegas,36.098907,-115.17556
607 Union St,Dardanelle,35.22098,-93.16306
606 4th Ave SE,Red Bay,34.4389,-88.13771
5795 S Eastern Ave,Las Vegas,36.08446,-115.11879
1073 State Route 28,Milford,39.19428,-84.23834
600 Airline Blvd,Portsmouth,36.833591,-76.340123
3535 N Princeton,Oak Harbor,48.337880694,-122.675828933
4477 Youngstown Rd SE,Warren,41.21335,-80.763974
1043 US Highway 181,Portland,27.87885,-97.32259
4196 N Main St,Bridgeport,41.217777103,-73.213639564
1111 S Washington St,Grand Forks,47.91098,-97.04456
663 S Van Buren Rd,Eden,36.490194,-79.74011
157 Kane St,Gate City,36.6386,-82.575
3165 Wright St,Marquette,46.550951,-87.455973
2085 Bentley Plz,Fenton,38.532558024,-90.493232227
3880 Fettler Park Dr,Dumfries,38.58218,-77.32922
4343 S Buckley Rd,Aurora,39.63735,-104.7916
800 W Northern Lights Blvd,Anchorage,61.195171,-149.898216
767 Airport Rd,Warwick,41.7329,-71.4348
716 Adams Ave,Philadelphia,40.031547602,-75.104888077
5540 W Colonial Dr,Orlando,28.551955,-81.456148
6489 W Park Ave,Houma,29.62149,-90.748436
14655 Western Ave,Harvey,41.62443,-87.67514
2227 W Main St,Durant,33.99745,-96.40337
2621 SE Clinton St,Portland,45.503722,-122.639368
9016 N Black Canyon Hwy,Phoenix,33.56806,-112.11782
92 Saint Georges Ave,Rahway,40.5925,-74.2909
1628 Shore Pkwy,Brooklyn,40.5918,-73.9951
382 S Main St,Middletown,41.5458,-72.651
1475 Eureka Rd,Roseville,38.753204,-121.25184
1006 Settlers Landing Rd,Hampton,37.023730168,-76.331248283
1401 W Esplanade Ave,Kenner,30.016271399,-90.249332467
11801 Us Hwy 290 W,Austin,30.213162,-97.966573
1505 Philema Rd S,Leesburg,31.627951,-84.1222
214 S Denver Ave,Russellville,35.27745,-93.13725
1125 Washington Pike,Bridgeville,40.369327,-80.101457
4450 E Sunset Rd,Henderson,36.07122,-115.07615
242 S Semoran Blvd,Orlando,28.541103,-81.31115
55 Parsonage Rd,Edison,40.54808,-74.334319
280 Hegenberger Rd,Oakland,37.73356,-122.1981
1967 US Highway 22,Scotch Plains,40.6559,-74.4014
32ND Saint Navsta,San Diego,32.679219935,-117.120066821
1100 New York Ave NW,Washington,38.900777,-77.027791
2940 Del Paso Rd,Sacramento,38.6556,-121.5275
2400 S Hoover St,Los Angeles,34.03396,-118.28399
1853 E Highland Dr,Jonesboro,35.8211,-90.6839
6259 Kalamazoo Ave,Grand Rapids,42.84991,-85.62483
14705 Jeffrey Rd,Irvine,33.68924,-117.77136
417 N Broadway,Pennsville,39.67741,-75.49541
2925 N Main St,Las Cruces,32.34075,-106.77644
3257 Steelyard Dr,Cleveland,41.464733,-81.68735
195 N Santa Rosa St,San Luis Obispo,35.295427742,-120.669444131
2214 Highway 71 S,Columbus,29.69382,-96.54027
515 E Main St,Uvalde,29.21207,-99.778349
222 Elmira Rd,Ithaca,42.429756,-76.505091
17217 Oak Park Ave,Tinley Park,41.578353093,-87.784218559
18735 SW Tualatin Valley Hwy,Beaverton,45.49442861,-122.87040368
1040 E Flamingo Rd,Las Vegas,36.11469,-115.14152
6150 Las Vegas Blvd S,Las Vegas,36.07448,-115.17276
925 Ridge Rd,Webster,43.20771,-77.46552
1185 Main St,Southaven,34.99137,-90.01051
1840 Cliff Dr,Santa Barbara,34.40173,-119.7218
3115 Kimball Ave,Waterloo,42.468,-92.35641
708 Elm St,Hampton,32.859814223,-81.099406777
6606 S Cedar St,Lansing,42.66153,-84.53891
1318 Dawson Rd,Albany,31.58644,-84.18444
9419 E 71st St,Tulsa,36.06134,-95.87091
13350 Dallas Pkwy,Dallas,32.929881,-96.819424
3183 Atlantic Ave,Brooklyn,40.68023,-73.87791
590 Bypass Rd,Brandenburg,37.98025,-86.1638
1 Magna Way,Westminster,39.60663,-76.99635
8640 Guilford Rd,Columbia,39.170718589,-76.864310503
7515 Mcpherson,Laredo,27.572499604,-99.472255011
1120 University Ave W,Saint Paul,44.95528,-93.14732
10770 Beach Blvd,Jacksonville,30.2862,-81.5371
3419 Lebanon Pike,Hermitage,36.188537,-86.626062
1830 US Highway 82 W,Tifton,31.4424,-83.5437
110 S 4th Ave,Yakima,46.598972,-120.51342
2645 N Rushwood Ct,Wichita,37.7322,-97.25707
5959 Triangle Town Blvd,Raleigh,35.866896866,-78.575038
12313 Capital Blvd,Wake Forest,35.9827,-78.5392
6151 E Colfax Ave,Denver,39.7402,-104.9168
420 E 30th Ave,Hutchinson,38.08689,-97.9237
1346 N Eisenhower Dr,Beckley,37.80343,-81.18203
4804 Highway 52 W,Helena,33.28294,-86.85433
9037 Owenfield Dr,Lewis Center,40.15956,-83.01987
4001 E Bay Dr,Clearwater,27.916053,-82.745251
1531 Hawthorne Ave NE,Salem,44.94831,-122.99199
2122 S Limestone St,Springfield,39.8975,-83.8109
886 Fletcher Pkwy,El Cajon,32.808077,-116.973148
707 W Victory Way,Craig,40.51437,-107.55615
3104 Cleveland Ave NW,Canton,40.8331,-81.3879
201 Museum St,Hilton Head Island,32.2134,-80.7295
13306 S Orange Blossom Trl,Orlando,28.3709,-81.4047
1302 W Screven St,Quitman,30.785286,-83.572137
6 Parkway Ln,Petal,31.35175,-89.24378
177 Caldwell Blvd,Nampa,43.58687,-116.57645
1374 E Hatch Rd,Modesto,37.6092,-120.9722
378 N Main St,Layton,41.0656,-111.9713
3900 Creighton Rd,Pensacola,30.498067,-87.172699
1600 Walnut St,Cincinnati,39.11277,-84.51427
Building 6110 Martinez Ave,Colorado Springs,38.73847,-104.79677
4375 W Risinger Rd,Fort Worth,32.61671,-97.38712
3815 Dakota Ave,South Sioux City,42.45265,-96.41409
831 Nc Highway 53 E,Burgaw,34.56021,-77.91729
358 Broadway Mall,Hicksville,40.76053,-73.52893
465 E Mills Ave,Breaux Bridge,30.28326,-91.90785
4445 Cane Run Rd,Louisville,38.19544,-85.84177
5308 Pacific Ave,Stockton,37.99933,-121.31155
4950 E Ray Rd,Phoenix,33.320354,-111.97671
860 Glynn St S,Fayetteville,33.430451945,-84.457054138
3425 W Thunderbird Rd,Phoenix,33.609203,-112.13316
7611 Augusta Rd,Piedmont,34.7203,-82.387
909 Central Ave,Dover,43.218703,-70.883713
1807 N Dixie Ave,Elizabethtown,37.735256483,-85.886564254
7614 Lyons Ave,Houston,29.77664,-95.29101
22 University Blvd W,Silver Spring,39.020532654,-77.01377436
7691 Carson Blvd,Long Beach,33.824201,-118.082544
3900 Wards Rd,Lynchburg,37.3537,-79.1853
5921 Ooltewah Ringgold Rd,Ooltewah,35.08182,-85.0594
2001 Redman Pkwy,Plant City,27.992873619,-82.121991075
804 N Elm Pl,Broken Arrow,36.05937,-95.79811
5640 Hammonds Mill Rd,Martinsburg,39.54498,-77.90904
3880 Pacific Coast Hwy,Torrance,33.805832,-118.354095
3821 E Craig Rd,North Las Vegas,36.2399,-115.095928
2636 Wesley Chapel Rd,Decatur,33.71067,-84.21706
52 Willoughby St,Brooklyn,40.69198,-73.98662
2800 Us Highway 1,North Brunswick,40.43312,-74.51408
151 Harbison Blvd,Columbia,34.068918,-81.165052
1112 N Brookhurst St,Anaheim,33.849,-117.95906
1398 W Artesia Blvd,Gardena,33.872543666,-118.298478773
1295 S Vance St,Carey,40.94232,-83.39548
1506 W McIntosh Rd,Griffin,33.2744,-84.2944
4601 W Diversey Ave,Chicago,41.931369,-87.742052
624 Baltimore Blvd,Westminster,39.5646,-76.9736
3510 N Main,Taylor,30.598684828,-97.415187965
3333 Rangeline,Joplin,37.052648396,-94.477750491
5068 Old National Hwy,Atlanta,33.61725,-84.47227
420 Fulton St,Brooklyn,40.690693,-73.98631
5360 E Colfax Ave,Denver,39.73971,-104.92495
507 E Mount Vernon St,Nixa,37.04334,-93.288822
1812 Clinton Dr,Galena Park,29.732219,-95.23983
670 Lillington Hwy,Spring Lake,35.175404,-78.96876
4069 W Century Blvd,Inglewood,33.945722,-118.346443
9878 Ford Ave,Richmond Hill,31.94934,-81.3123
202 E Ridgewood Dr,Garland,32.88975,-96.62994
41800 Washington St,Indio,33.745061122,-116.30353229
113 Main St E,Monmouth,44.84848,-123.23554
2929 Hennepin Ave,Minneapolis,44.949004,-93.297621
25450 Airport Rd,Punta Gorda,26.917439,-82.015986
1360 Nampa Caldwell Blvd,Nampa,43.602172,-116.597592
500 W Madison St,Chicago,41.882021,-87.639888
3455 Alhambra Ave,Martinez,38.0001,-122.1316
208 Ambassador Caffery Pkwy,Scott,30.242417,-92.066271
13500 Linwood St,Detroit,42.393421,-83.122294
20550 Mission Blvd,Hayward,37.685595,-122.100019
3035 Canton Rd,Marietta,34.026186,-84.528972
4010 Halifax Rd,South Boston,36.73692,-78.919045
16 E Prospect Ave,Mount Vernon,40.912735,-73.83634
825 Eubank Blvd NE,Albuquerque,35.08631,-106.53288
1580 E Noble Ave,Visalia,36.3255,-119.2752
4525 N Road 68,Pasco,46.269127,-119.1822
9221 Fairbanks,Raleigh,35.897974,-78.726634
1611 E Gude Dr,Rockville,39.0935,-77.1326
6 Lodge Ln,Verona,38.194638,-79.001259
14 Condlin Dr,Randolph,42.166172,-71.046023
10001 Westheimer Rd,Houston,29.736158,-95.550316
1503 N Park Ave,Alexandria,40.275454,-85.669893
1111 E Wrangler Blvd,Seminole,35.24645,-96.682076
114 E Main St,Ramsey,41.057188885,-74.139012167
2525 N Aspen,Broken Arrow,36.0767,-95.8146
805 W Broadway St,Idaho Falls,43.49419,-112.04865
820 S Main St,Cedar City,37.66318,-113.06794
3592 N High St,Columbus,40.03541,-83.01643
2108 Memorial Dr,Waycross,31.20063,-82.32911
4300 Glumack Doctor 3244,Saint Paul,44.900854,-93.224648
6006 Memorial Dr,Stone Mountain,33.802735,-84.193523
11590 Highway 70,Arlington,35.29337,-89.675865
10995 Owings Mills Blvd,Owings Mills,39.417171,-76.781379
143 Belle Terre Blvd,La Place,30.074917635,-90.501146423
1733 W Royal Hunte Dr,Cedar City,37.6564,-113.0856
1434 Lexington Ave,New York,40.78434,-73.952241
1920 W Emory Rd,Powell,36.03002,-84.02926
809 S Eufaula Ave,Eufaula,31.88391,-85.14515
9035 Mira Mesa Blvd,San Diego,32.915335,-117.130266
7739 E Iliff Ave,Denver,39.675224,-104.897545
2395 York Rd,Jamison,40.2601,-75.086
4210 Martin Way E,Olympia,47.048381,-122.83183
